Label,Worksheet ,Beginning Line , Ending Line,Begin Column,Ending Column ,Usage,NOTES 
D_5_HOS_C7_63,D00A185,4040,4049,700,701,NUMERIC,
D_5_HOS_C7_63,D00A185,4050,4059,700,701,NUMERIC,
D_5_HOS_C7_63,D00A185,4950,4999,700,701,NUMERIC,
D_5_HOS_C7_6350,D00A185,6310,6319,700,701,NUMERIC,
D_5_HOS_C7_6350,D00A185,6350,6364,700,701,NUMERIC,
D_5_HOS_C7_6360,D00A185,6320,6344,700,701,NUMERIC,
D_5_HOS_C7_64,D00A185,6400,6400,700,701,NUMERIC,
D_5_HOS_C7_65,D00A185,6500,6500,700,701,NUMERIC,
D_5_HOS_C7_66,D00A185,6600,6619,700,701,NUMERIC,
D_5_HOS_C7_66,D00A185,6620,6624,700,701,NUMERIC,
D_5_HOS_C7_67,D00A185,6700,6719,700,701,NUMERIC,
D_5_HOS_C7_67,D00A185,6720,6724,700,701,NUMERIC,
D_5_HOS_C7_68,D00A185,5950,5999,700,701,NUMERIC,
D_5_HOS_C8_101,D00A185,10100,10100,800,801,NUMERIC,
D_5_HOS_C8_104,D00A185,10400,10400,800,801,NUMERIC,
D_5_HOS_C8_37,D00A185,3700,3729,800,801,NUMERIC,
D_5_HOS_C8_37,D00A185,3540,3549,800,801,NUMERIC,
D_5_HOS_C8_37,D00A185,3220,3229,800,801,NUMERIC,
D_5_HOS_C8_37,D00A185,3330,3339,800,801,NUMERIC,
D_5_HOS_C8_38,D00A185,3800,3829,800,801,NUMERIC,
D_5_HOS_C8_39,D00A185,3900,3929,800,801,NUMERIC,
D_5_HOS_C8_39,D00A185,3070,3079,800,801,NUMERIC,
D_5_HOS_C8_40,D00A185,4000,4029,800,801,NUMERIC,
D_5_HOS_C8_40,D00A185,3020,3029,800,801,NUMERIC,
D_5_HOS_C8_41,D00A185,4100,4129,800,801,NUMERIC,
D_5_HOS_C8_41,D00A185,3450,3459,800,801,NUMERIC,
D_5_HOS_C8_41,D00A185,3630,3639,800,801,NUMERIC,
D_5_HOS_C8_41,D00A185,3440,3449,800,801,NUMERIC,
D_5_HOS_C8_41,D00A185,3030,3039,800,801,NUMERIC,
D_5_HOS_C8_41,D00A185,3260,3269,800,801,NUMERIC,
D_5_HOS_C8_41,D00A185,3230,3239,800,801,NUMERIC,
D_5_HOS_C8_41,D00A185,3430,3439,800,801,NUMERIC,
D_5_HOS_C8_42,D00A185,4200,4229,800,801,NUMERIC,
D_5_HOS_C8_42,D00A185,3470,3479,800,801,NUMERIC,
D_5_HOS_C8_42,D00A185,3320,3329,800,801,NUMERIC,
D_5_HOS_C8_42,D00A185,3190,3199,800,801,NUMERIC,
D_5_HOS_C8_43,D00A185,4300,4329,800,801,NUMERIC,
D_5_HOS_C8_44,D00A185,4400,4429,800,801,NUMERIC,
D_5_HOS_C8_44,D00A185,3480,3489,800,801,NUMERIC,
D_5_HOS_C8_44,D00A185,3060,3069,800,801,NUMERIC,
D_5_HOS_C8_44,D00A185,3350,3359,800,801,NUMERIC,
D_5_HOS_C8_44,D00A185,3240,3249,800,801,NUMERIC,
D_5_HOS_C8_44,D00A185,3380,3389,800,801,NUMERIC,
D_5_HOS_C8_44,D00A185,3050,3059,800,801,NUMERIC,
D_5_HOS_C8_44,D00A185,3180,3189,800,801,NUMERIC,
D_5_HOS_C8_44,D00A185,3650,3659,800,801,NUMERIC,
D_5_HOS_C8_44,D00A185,3420,3429,800,801,NUMERIC,
D_5_HOS_C8_44,D00A185,3390,3399,800,801,NUMERIC,
D_5_HOS_C8_44,D00A185,3360,3369,800,801,NUMERIC,
D_5_HOS_C8_44,D00A185,3640,3649,800,801,NUMERIC,
D_5_HOS_C8_44,D00A185,3340,3349,800,801,NUMERIC,
D_5_HOS_C8_45,D00A185,4500,4500,800,801,NUMERIC,
D_5_HOS_C8_46,D00A185,4600,4629,800,801,NUMERIC,
D_5_HOS_C8_4650,D00A185,4650,4650,800,801,NUMERIC,
D_5_HOS_C8_47,D00A185,4700,4729,800,801,NUMERIC,
D_5_HOS_C8_48,D00A185,4800,4829,800,801,NUMERIC,
D_5_HOS_C8_49,D00A185,4900,4929,800,801,NUMERIC,
D_5_HOS_C8_49,D00A185,3560,3569,800,801,NUMERIC,
D_5_HOS_C8_50,D00A185,5000,5029,800,801,NUMERIC,
D_5_HOS_C8_50,D00A185,3530,3539,800,801,NUMERIC,
D_5_HOS_C8_51,D00A185,5100,5129,800,801,NUMERIC,
D_5_HOS_C8_52,D00A185,5200,5229,800,801,NUMERIC,
D_5_HOS_C8_53,D00A185,5300,5329,800,801,NUMERIC,
D_5_HOS_C8_53,D00A185,3280,3289,800,801,NUMERIC,
D_5_HOS_C8_53,D00A185,3290,3299,800,801,NUMERIC,
D_5_HOS_C8_53,D00A185,3160,3179,800,801,NUMERIC,
D_5_HOS_C8_53,D00A185,3620,3629,800,801,NUMERIC,
D_5_HOS_C8_53,D00A185,3140,3159,800,801,NUMERIC,
D_5_HOS_C8_53,D00A185,3370,3379,800,801,NUMERIC,
D_5_HOS_C8_53,D00A185,3120,3129,800,801,NUMERIC,
D_5_HOS_C8_54,D00A185,5400,5429,800,801,NUMERIC,
D_5_HOS_C8_55,D00A185,5500,5529,800,801,NUMERIC,
D_5_HOS_C8_56,D00A185,5600,5629,800,801,NUMERIC,
D_5_HOS_C8_57,D00A185,5700,5700,800,801,NUMERIC,
D_5_HOS_C8_58,D00A185,5800,5829,800,801,NUMERIC,
D_5_HOS_C8_59,D00A185,3040,3049,800,801,NUMERIC,
D_5_HOS_C8_59,D00A185,3250,3259,800,801,NUMERIC,
D_5_HOS_C8_59,D00A185,3580,3589,800,801,NUMERIC,
D_5_HOS_C8_59,D00A185,3550,3559,800,801,NUMERIC,
D_5_HOS_C8_59,D00A185,3520,3529,800,801,NUMERIC,
D_5_HOS_C8_59,D00A185,3950,3999,800,801,NUMERIC,
D_5_HOS_C8_60,D00A185,6000,6099,800,801,NUMERIC,
D_5_HOS_C8_61,D00A185,6100,6119,800,801,NUMERIC,
D_5_HOS_C8_62,D00A185,6200,6200,800,801,NUMERIC,
D_5_HOS_C8_6201,D00A185,6201,6210,800,801,NUMERIC,
D_5_HOS_C8_63,D00A185,4040,4049,800,801,NUMERIC,
D_5_HOS_C8_63,D00A185,4050,4059,800,801,NUMERIC,
D_5_HOS_C8_63,D00A185,4950,4999,800,801,NUMERIC,
D_5_HOS_C8_6350,D00A185,6310,6319,800,801,NUMERIC,
D_5_HOS_C8_6350,D00A185,6350,6364,800,801,NUMERIC,
D_5_HOS_C8_6360,D00A185,6320,6344,800,801,NUMERIC,
D_5_HOS_C8_64,D00A185,6400,6400,800,801,NUMERIC,
D_5_HOS_C8_65,D00A185,6500,6500,800,801,NUMERIC,
D_5_HOS_C8_66,D00A185,6600,6619,800,801,NUMERIC,
D_5_HOS_C8_66,D00A185,6620,6624,800,801,NUMERIC,
D_5_HOS_C8_67,D00A185,6700,6719,800,801,NUMERIC,
D_5_HOS_C8_67,D00A185,6720,6724,800,801,NUMERIC,
D_5_HOS_C8_68,D00A185,5950,5999,800,801,NUMERIC,
D_5_HOS_C9_101,D00A185,10100,10100,900,905,NUMERIC,
D_5_HOS_C9_102,D00A185,10200,10200,900,905,NUMERIC,
D_5_HOS_C9_103,D00A185,10300,10300,900,905,NUMERIC,
D_5_HOS_C9_104,D00A185,10400,10400,900,905,NUMERIC,
D_5_HOS_C9_37,D00A185,3700,3729,900,905,NUMERIC,
D_5_HOS_C9_37,D00A185,3540,3549,900,905,NUMERIC,
D_5_HOS_C9_37,D00A185,3220,3229,900,905,NUMERIC,
D_5_HOS_C9_37,D00A185,3330,3339,900,905,NUMERIC,
D_5_HOS_C9_38,D00A185,3800,3829,900,905,NUMERIC,
D_5_HOS_C9_39,D00A185,3900,3929,900,905,NUMERIC,
D_5_HOS_C9_39,D00A185,3070,3079,900,905,NUMERIC,
D_5_HOS_C9_40,D00A185,4000,4029,900,905,NUMERIC,
D_5_HOS_C9_40,D00A185,3020,3029,900,905,NUMERIC,
D_5_HOS_C9_41,D00A185,4100,4129,900,905,NUMERIC,
D_5_HOS_C9_41,D00A185,3450,3459,900,905,NUMERIC,
D_5_HOS_C9_41,D00A185,3630,3639,900,905,NUMERIC,
D_5_HOS_C9_41,D00A185,3440,3449,900,905,NUMERIC,
D_5_HOS_C9_41,D00A185,3030,3039,900,905,NUMERIC,
D_5_HOS_C9_41,D00A185,3260,3269,900,905,NUMERIC,
D_5_HOS_C9_41,D00A185,3230,3239,900,905,NUMERIC,
D_5_HOS_C9_41,D00A185,3430,3439,900,905,NUMERIC,
D_5_HOS_C9_42,D00A185,4200,4229,900,905,NUMERIC,
D_5_HOS_C9_42,D00A185,3470,3479,900,905,NUMERIC,
D_5_HOS_C9_42,D00A185,3320,3329,900,905,NUMERIC,
D_5_HOS_C9_42,D00A185,3190,3199,900,905,NUMERIC,
D_5_HOS_C9_43,D00A185,4300,4329,900,905,NUMERIC,
D_5_HOS_C9_44,D00A185,4400,4429,900,905,NUMERIC,
D_5_HOS_C9_44,D00A185,3480,3489,900,905,NUMERIC,
D_5_HOS_C9_44,D00A185,3060,3069,900,905,NUMERIC,
D_5_HOS_C9_44,D00A185,3350,3359,900,905,NUMERIC,
D_5_HOS_C9_44,D00A185,3240,3249,900,905,NUMERIC,
D_5_HOS_C9_44,D00A185,3380,3389,900,905,NUMERIC,
D_5_HOS_C9_44,D00A185,3050,3059,900,905,NUMERIC,
D_5_HOS_C9_44,D00A185,3180,3189,900,905,NUMERIC,
D_5_HOS_C9_44,D00A185,3650,3659,900,905,NUMERIC,
D_5_HOS_C9_44,D00A185,3420,3429,900,905,NUMERIC,
D_5_HOS_C9_44,D00A185,3390,3399,900,905,NUMERIC,
D_5_HOS_C9_44,D00A185,3360,3369,900,905,NUMERIC,
D_5_HOS_C9_44,D00A185,3640,3649,900,905,NUMERIC,
D_5_HOS_C9_44,D00A185,3340,3349,900,905,NUMERIC,
D_5_HOS_C9_45,D00A185,4500,4500,900,905,NUMERIC,
D_5_HOS_C9_46,D00A185,4600,4629,900,905,NUMERIC,
D_5_HOS_C9_4650,D00A185,4650,4650,900,905,NUMERIC,
D_5_HOS_C9_47,D00A185,4700,4729,900,905,NUMERIC,
D_5_HOS_C9_48,D00A185,4800,4829,900,905,NUMERIC,
D_5_HOS_C9_49,D00A185,4900,4929,900,905,NUMERIC,
D_5_HOS_C9_49,D00A185,3560,3569,900,905,NUMERIC,
D_5_HOS_C9_50,D00A185,5000,5029,900,905,NUMERIC,
D_5_HOS_C9_50,D00A185,3530,3539,900,905,NUMERIC,
D_5_HOS_C9_51,D00A185,5100,5129,900,905,NUMERIC,
D_5_HOS_C9_52,D00A185,5200,5229,900,905,NUMERIC,
D_5_HOS_C9_53,D00A185,5300,5329,900,905,NUMERIC,
D_5_HOS_C9_53,D00A185,3280,3289,900,905,NUMERIC,
D_5_HOS_C9_53,D00A185,3290,3299,900,905,NUMERIC,
D_5_HOS_C9_53,D00A185,3160,3179,900,905,NUMERIC,
D_5_HOS_C9_53,D00A185,3620,3629,900,905,NUMERIC,
D_5_HOS_C9_53,D00A185,3140,3159,900,905,NUMERIC,
D_5_HOS_C9_53,D00A185,3370,3379,900,905,NUMERIC,
D_5_HOS_C9_53,D00A185,3120,3129,900,905,NUMERIC,
D_5_HOS_C9_54,D00A185,5400,5429,900,905,NUMERIC,
D_5_HOS_C9_55,D00A185,5500,5529,900,905,NUMERIC,
D_5_HOS_C9_56,D00A185,5600,5629,900,905,NUMERIC,
D_5_HOS_C9_57,D00A185,5700,5700,900,905,NUMERIC,
D_5_HOS_C9_58,D00A185,5800,5829,900,905,NUMERIC,
D_5_HOS_C9_59,D00A185,3040,3049,900,905,NUMERIC,
D_5_HOS_C9_59,D00A185,3250,3259,900,905,NUMERIC,
D_5_HOS_C9_59,D00A185,3580,3589,900,905,NUMERIC,
D_5_HOS_C9_59,D00A185,3550,3559,900,905,NUMERIC,
D_5_HOS_C9_59,D00A185,3520,3529,900,905,NUMERIC,
D_5_HOS_C9_59,D00A185,3950,3999,900,905,NUMERIC,
D_5_HOS_C9_60,D00A185,6000,6099,900,905,NUMERIC,
D_5_HOS_C9_61,D00A185,6100,6119,900,905,NUMERIC,
D_5_HOS_C9_62,D00A185,6200,6200,900,905,NUMERIC,
D_5_HOS_C9_6201,D00A185,6201,6210,900,905,NUMERIC,
D_5_HOS_C9_63,D00A185,4040,4049,900,905,NUMERIC,
D_5_HOS_C9_63,D00A185,4050,4059,900,905,NUMERIC,
D_5_HOS_C9_63,D00A185,4950,4999,900,905,NUMERIC,
D_5_HOS_C9_6350,D00A185,6310,6319,900,905,NUMERIC,
D_5_HOS_C9_6350,D00A185,6350,6364,900,905,NUMERIC,
D_5_HOS_C9_6360,D00A185,6320,6344,900,905,NUMERIC,
D_5_HOS_C9_64,D00A185,6400,6400,900,905,NUMERIC,
D_5_HOS_C9_65,D00A185,6500,6500,900,905,NUMERIC,
D_5_HOS_C9_66,D00A185,6600,6619,900,905,NUMERIC,
D_5_HOS_C9_66,D00A185,6620,6624,900,905,NUMERIC,
D_5_HOS_C9_67,D00A185,6700,6719,900,905,NUMERIC,
D_5_HOS_C9_67,D00A185,6720,6724,900,905,NUMERIC,
D_5_HOS_C9_68,D00A185,5950,5999,900,905,NUMERIC,
D_5_SNF_C6THR9_101,D00C185,10100,10100,600,905,NUMERIC,
D_5_SNF_C6THR9_102,D00C185,10200,10200,600,905,NUMERIC,
D_5_SNF_C6THR9_104,D00C185,10400,10400,600,905,NUMERIC,
D_5_SNF_C6THR9_37,D00C185,3700,3729,600,905,NUMERIC,
D_5_SNF_C6THR9_37,D00C185,3540,3549,600,905,NUMERIC,
D_5_SNF_C6THR9_37,D00C185,3220,3229,600,905,NUMERIC,
D_5_SNF_C6THR9_37,D00C185,3330,3339,600,905,NUMERIC,
D_5_SNF_C6THR9_38,D00C185,3800,3829,600,905,NUMERIC,
D_5_SNF_C6THR9_39,D00C185,3900,3929,600,905,NUMERIC,
D_5_SNF_C6THR9_39,D00C185,3070,3079,600,905,NUMERIC,
D_5_SNF_C6THR9_40,D00C185,4000,4029,600,905,NUMERIC,
D_5_SNF_C6THR9_40,D00C185,3020,3029,600,905,NUMERIC,
D_5_SNF_C6THR9_41,D00C185,4100,4129,600,905,NUMERIC,
D_5_SNF_C6THR9_41,D00C185,3450,3459,600,905,NUMERIC,
D_5_SNF_C6THR9_41,D00C185,3630,3639,600,905,NUMERIC,
D_5_SNF_C6THR9_41,D00C185,3440,3449,600,905,NUMERIC,
D_5_SNF_C6THR9_41,D00C185,3030,3039,600,905,NUMERIC,
D_5_SNF_C6THR9_41,D00C185,3260,3269,600,905,NUMERIC,
D_5_SNF_C6THR9_41,D00C185,3230,3239,600,905,NUMERIC,
D_5_SNF_C6THR9_41,D00C185,3430,3439,600,905,NUMERIC,
D_5_SNF_C6THR9_42,D00C185,4200,4229,600,905,NUMERIC,
D_5_SNF_C6THR9_42,D00C185,3470,3479,600,905,NUMERIC,
D_5_SNF_C6THR9_42,D00C185,3320,3329,600,905,NUMERIC,
D_5_SNF_C6THR9_42,D00C185,3190,3199,600,905,NUMERIC,
D_5_SNF_C6THR9_43,D00C185,4300,4329,600,905,NUMERIC,
D_5_SNF_C6THR9_44,D00C185,4400,4429,600,905,NUMERIC,
D_5_SNF_C6THR9_44,D00C185,3480,3489,600,905,NUMERIC,
D_5_SNF_C6THR9_44,D00C185,3060,3069,600,905,NUMERIC,
D_5_SNF_C6THR9_44,D00C185,3350,3359,600,905,NUMERIC,
D_5_SNF_C6THR9_44,D00C185,3240,3249,600,905,NUMERIC,
D_5_SNF_C6THR9_44,D00C185,3380,3389,600,905,NUMERIC,
D_5_SNF_C6THR9_44,D00C185,3050,3059,600,905,NUMERIC,
D_5_SNF_C6THR9_44,D00C185,3180,3189,600,905,NUMERIC,
D_5_SNF_C6THR9_44,D00C185,3650,3659,600,905,NUMERIC,
D_5_SNF_C6THR9_44,D00C185,3420,3429,600,905,NUMERIC,
D_5_SNF_C6THR9_44,D00C185,3390,3399,600,905,NUMERIC,
D_5_SNF_C6THR9_44,D00C185,3360,3369,600,905,NUMERIC,
D_5_SNF_C6THR9_44,D00C185,3640,3649,600,905,NUMERIC,
D_5_SNF_C6THR9_44,D00C185,3340,3349,600,905,NUMERIC,
D_5_SNF_C6THR9_45,D00C185,4500,4500,600,905,NUMERIC,
D_5_SNF_C6THR9_46,D00C185,4600,4629,600,905,NUMERIC,
D_5_SNF_C6THR9_4650,D00C185,4650,4650,600,905,NUMERIC,
D_5_SNF_C6THR9_47,D00C185,4700,4729,600,905,NUMERIC,
D_5_SNF_C6THR9_48,D00C185,4800,4829,600,905,NUMERIC,
D_5_SNF_C6THR9_49,D00C185,4900,4929,600,905,NUMERIC,
D_5_SNF_C6THR9_49,D00C185,3560,3569,600,905,NUMERIC,
D_5_SNF_C6THR9_50,D00C185,5000,5029,600,905,NUMERIC,
D_5_SNF_C6THR9_50,D00C185,3530,3539,600,905,NUMERIC,
D_5_SNF_C6THR9_51,D00C185,5100,5129,600,905,NUMERIC,
D_5_SNF_C6THR9_52,D00C185,5200,5229,600,905,NUMERIC,
D_5_SNF_C6THR9_53,D00C185,5300,5329,600,905,NUMERIC,
D_5_SNF_C6THR9_53,D00C185,3280,3289,600,905,NUMERIC,
D_5_SNF_C6THR9_53,D00C185,3290,3299,600,905,NUMERIC,
D_5_SNF_C6THR9_53,D00C185,3160,3179,600,905,NUMERIC,
D_5_SNF_C6THR9_53,D00C185,3620,3629,600,905,NUMERIC,
D_5_SNF_C6THR9_53,D00C185,3140,3159,600,905,NUMERIC,
D_5_SNF_C6THR9_53,D00C185,3370,3379,600,905,NUMERIC,
D_5_SNF_C6THR9_53,D00C185,3120,3129,600,905,NUMERIC,
D_5_SNF_C6THR9_54,D00C185,5400,5429,600,905,NUMERIC,
D_5_SNF_C6THR9_55,D00C185,5500,5529,600,905,NUMERIC,
D_5_SNF_C6THR9_56,D00C185,5600,5629,600,905,NUMERIC,
D_5_SNF_C6THR9_57,D00C185,5700,5700,600,905,NUMERIC,
D_5_SNF_C6THR9_58,D00C185,5800,5829,600,905,NUMERIC,
D_5_SNF_C6THR9_59,D00C185,3040,3049,600,905,NUMERIC,
D_5_SNF_C6THR9_59,D00C185,3250,3259,600,905,NUMERIC,
D_5_SNF_C6THR9_59,D00C185,3580,3589,600,905,NUMERIC,
D_5_SNF_C6THR9_59,D00C185,3550,3559,600,905,NUMERIC,
D_5_SNF_C6THR9_59,D00C185,3520,3529,600,905,NUMERIC,
D_5_SNF_C6THR9_59,D00C185,3950,3999,600,905,NUMERIC,
D_5_SNF_C6THR9_60,D00C185,6000,6099,600,905,NUMERIC,
D_5_SNF_C6THR9_61,D00C185,6100,6119,600,905,NUMERIC,
D_5_SNF_C6THR9_62,D00C185,6200,6200,600,905,NUMERIC,
D_5_SNF_C6THR9_6201,D00C185,6201,6210,600,905,NUMERIC,
D_5_SNF_C6THR9_63,D00C185,4040,4049,600,905,NUMERIC,
D_5_SNF_C6THR9_63,D00C185,4050,4059,600,905,NUMERIC,
D_5_SNF_C6THR9_63,D00C185,4950,4999,600,905,NUMERIC,
D_5_SNF_C6THR9_6350,D00C185,6310,6319,600,905,NUMERIC,
D_5_SNF_C6THR9_6350,D00C185,6350,6364,600,905,NUMERIC,
D_5_SNF_C6THR9_6360,D00C185,6320,6344,600,905,NUMERIC,
D_5_SNF_C6THR9_64,D00C185,6400,6400,600,905,NUMERIC,
D_5_SNF_C6THR9_65,D00C185,6500,6500,600,905,NUMERIC,
D_5_SNF_C6THR9_66,D00C185,6600,6619,600,905,NUMERIC,
D_5_SNF_C6THR9_66,D00C185,6620,6624,600,905,NUMERIC,
D_5_SNF_C6THR9_67,D00C185,6700,6719,600,905,NUMERIC,
D_5_SNF_C6THR9_67,D00C185,6720,6724,600,905,NUMERIC,
D_5_SNF_C6THR9_68,D00C185,5950,5999,600,905,NUMERIC,
D_5_SUB1_C5_101,D01B185,10100,10100,500,505,NUMERIC,
D_5_SUB1_C5_102,D01B185,10200,10200,500,505,NUMERIC,
D_5_SUB1_C5_103,D01B185,10300,10300,500,505,NUMERIC,
D_5_SUB1_C5_104,D01B185,10400,10400,500,505,NUMERIC,
D_5_SUB1_C5_37,D01B185,3700,3729,500,505,NUMERIC,
D_5_SUB1_C5_37,D01B185,3540,3549,500,505,NUMERIC,
D_5_SUB1_C5_37,D01B185,3220,3229,500,505,NUMERIC,
D_5_SUB1_C5_37,D01B185,3330,3339,500,505,NUMERIC,
D_5_SUB1_C5_38,D01B185,3800,3829,500,505,NUMERIC,
D_5_SUB1_C5_39,D01B185,3900,3929,500,505,NUMERIC,
D_5_SUB1_C5_39,D01B185,3070,3079,500,505,NUMERIC,
D_5_SUB1_C5_40,D01B185,4000,4029,500,505,NUMERIC,
D_5_SUB1_C5_40,D01B185,3020,3029,500,505,NUMERIC,
D_5_SUB1_C5_41,D01B185,4100,4129,500,505,NUMERIC,
D_5_SUB1_C5_41,D01B185,3450,3459,500,505,NUMERIC,
D_5_SUB1_C5_41,D01B185,3630,3639,500,505,NUMERIC,
D_5_SUB1_C5_41,D01B185,3440,3449,500,505,NUMERIC,
D_5_SUB1_C5_41,D01B185,3030,3039,500,505,NUMERIC,
D_5_SUB1_C5_41,D01B185,3260,3269,500,505,NUMERIC,
D_5_SUB1_C5_41,D01B185,3230,3239,500,505,NUMERIC,
D_5_SUB1_C5_41,D01B185,3430,3439,500,505,NUMERIC,
D_5_SUB1_C5_42,D01B185,4200,4229,500,505,NUMERIC,
D_5_SUB1_C5_42,D01B185,3470,3479,500,505,NUMERIC,
D_5_SUB1_C5_42,D01B185,3320,3329,500,505,NUMERIC,
D_5_SUB1_C5_42,D01B185,3190,3199,500,505,NUMERIC,
D_5_SUB1_C5_43,D01B185,4300,4329,500,505,NUMERIC,
D_5_SUB1_C5_44,D01B185,4400,4429,500,505,NUMERIC,
D_5_SUB1_C5_44,D01B185,3480,3489,500,505,NUMERIC,
D_5_SUB1_C5_44,D01B185,3060,3069,500,505,NUMERIC,
D_5_SUB1_C5_44,D01B185,3350,3359,500,505,NUMERIC,
D_5_SUB1_C5_44,D01B185,3240,3249,500,505,NUMERIC,
D_5_SUB1_C5_44,D01B185,3380,3389,500,505,NUMERIC,
D_5_SUB1_C5_44,D01B185,3050,3059,500,505,NUMERIC,
D_5_SUB1_C5_44,D01B185,3180,3189,500,505,NUMERIC,
D_5_SUB1_C5_44,D01B185,3650,3659,500,505,NUMERIC,
D_5_SUB1_C5_44,D01B185,3420,3429,500,505,NUMERIC,
D_5_SUB1_C5_44,D01B185,3390,3399,500,505,NUMERIC,
D_5_SUB1_C5_44,D01B185,3360,3369,500,505,NUMERIC,
D_5_SUB1_C5_44,D01B185,3640,3649,500,505,NUMERIC,
D_5_SUB1_C5_44,D01B185,3340,3349,500,505,NUMERIC,
D_5_SUB1_C5_45,D01B185,4500,4500,500,505,NUMERIC,
D_5_SUB1_C5_46,D01B185,4600,4629,500,505,NUMERIC,
D_5_SUB1_C5_4650,D01B185,4650,4650,500,505,NUMERIC,
D_5_SUB1_C5_47,D01B185,4700,4729,500,505,NUMERIC,
D_5_SUB1_C5_48,D01B185,4800,4829,500,505,NUMERIC,
D_5_SUB1_C5_49,D01B185,4900,4929,500,505,NUMERIC,
D_5_SUB1_C5_49,D01B185,3560,3569,500,505,NUMERIC,
D_5_SUB1_C5_50,D01B185,5000,5029,500,505,NUMERIC,
D_5_SUB1_C5_50,D01B185,3530,3539,500,505,NUMERIC,
D_5_SUB1_C5_51,D01B185,5100,5129,500,505,NUMERIC,
D_5_SUB1_C5_52,D01B185,5200,5229,500,505,NUMERIC,
D_5_SUB1_C5_53,D01B185,5300,5329,500,505,NUMERIC,
D_5_SUB1_C5_53,D01B185,3280,3289,500,505,NUMERIC,
D_5_SUB1_C5_53,D01B185,3290,3299,500,505,NUMERIC,
D_5_SUB1_C5_53,D01B185,3160,3179,500,505,NUMERIC,
D_5_SUB1_C5_53,D01B185,3620,3629,500,505,NUMERIC,
D_5_SUB1_C5_53,D01B185,3140,3159,500,505,NUMERIC,
D_5_SUB1_C5_53,D01B185,3370,3379,500,505,NUMERIC,
D_5_SUB1_C5_53,D01B185,3120,3129,500,505,NUMERIC,
D_5_SUB1_C5_54,D01B185,5400,5429,500,505,NUMERIC,
D_5_SUB1_C5_55,D01B185,5500,5529,500,505,NUMERIC,
D_5_SUB1_C5_56,D01B185,5600,5629,500,505,NUMERIC,
D_5_SUB1_C5_57,D01B185,5700,5700,500,505,NUMERIC,
D_5_SUB1_C5_58,D01B185,5800,5829,500,505,NUMERIC,
D_5_SUB1_C5_59,D01B185,3040,3049,500,505,NUMERIC,
D_5_SUB1_C5_59,D01B185,3250,3259,500,505,NUMERIC,
D_5_SUB1_C5_59,D01B185,3580,3589,500,505,NUMERIC,
D_5_SUB1_C5_59,D01B185,3550,3559,500,505,NUMERIC,
D_5_SUB1_C5_59,D01B185,3520,3529,500,505,NUMERIC,
D_5_SUB1_C5_59,D01B185,3950,3999,500,505,NUMERIC,
D_5_SUB1_C5_60,D01B185,6000,6099,500,505,NUMERIC,
D_5_SUB1_C5_61,D01B185,6100,6119,500,505,NUMERIC,
D_5_SUB1_C5_62,D01B185,6200,6200,500,505,NUMERIC,
D_5_SUB1_C5_6201,D01B185,6201,6210,500,505,NUMERIC,
D_5_SUB1_C5_63,D01B185,4040,4049,500,505,NUMERIC,
D_5_SUB1_C5_63,D01B185,4050,4059,500,505,NUMERIC,
D_5_SUB1_C5_63,D01B185,4950,4999,500,505,NUMERIC,
D_5_SUB1_C5_6350,D01B185,6310,6319,500,505,NUMERIC,
D_5_SUB1_C5_6350,D01B185,6350,6364,500,505,NUMERIC,
D_5_SUB1_C5_6360,D01B185,6320,6344,500,505,NUMERIC,
D_5_SUB1_C5_64,D01B185,6400,6400,500,505,NUMERIC,
D_5_SUB1_C5_65,D01B185,6500,6500,500,505,NUMERIC,
D_5_SUB1_C5_66,D01B185,6600,6619,500,505,NUMERIC,
D_5_SUB1_C5_66,D01B185,6620,6624,500,505,NUMERIC,
D_5_SUB1_C5_67,D01B185,6700,6719,500,505,NUMERIC,
D_5_SUB1_C5_67,D01B185,6720,6724,500,505,NUMERIC,
D_5_SUB1_C5_68,D01B185,5950,5999,500,505,NUMERIC,
D_5_SUB1_C9_101,D01B185,10100,10100,900,905,NUMERIC,
D_5_SUB1_C9_102,D01B185,10200,10200,900,905,NUMERIC,
D_5_SUB1_C9_104,D01B185,10400,10400,900,905,NUMERIC,
D_5_SUB1_C9_37,D01B185,3700,3729,900,905,NUMERIC,
D_5_SUB1_C9_37,D01B185,3540,3549,900,905,NUMERIC,
D_5_SUB1_C9_37,D01B185,3220,3229,900,905,NUMERIC,
D_5_SUB1_C9_37,D01B185,3330,3339,900,905,NUMERIC,
D_5_SUB1_C9_38,D01B185,3800,3829,900,905,NUMERIC,
D_5_SUB1_C9_39,D01B185,3900,3929,900,905,NUMERIC,
D_5_SUB1_C9_39,D01B185,3070,3079,900,905,NUMERIC,
D_5_SUB1_C9_40,D01B185,4000,4029,900,905,NUMERIC,
D_5_SUB1_C9_40,D01B185,3020,3029,900,905,NUMERIC,
D_5_SUB1_C9_41,D01B185,4100,4129,900,905,NUMERIC,
D_5_SUB1_C9_41,D01B185,3450,3459,900,905,NUMERIC,
D_5_SUB1_C9_41,D01B185,3630,3639,900,905,NUMERIC,
D_5_SUB1_C9_41,D01B185,3440,3449,900,905,NUMERIC,
D_5_SUB1_C9_41,D01B185,3030,3039,900,905,NUMERIC,
D_5_SUB1_C9_41,D01B185,3260,3269,900,905,NUMERIC,
